Case ID,Activity,Timestamp,User,Status
RFQ-00111,Invoice Generation,2025-02-15 05:00:00,Edward,Complete
RFQ-00111,Payment to Supplier,2025-02-16 04:00:00,Edward,Complete
RFQ-00112,Issuance of RFQ,2025-01-28 13:00:00,Edward,Complete
RFQ-00112,Technical Evaluation,2025-01-29 07:00:00,Edward,Complete
RFQ-00112,Commercial Evaluation,2025-01-29 20:00:00,Edward,Complete
RFQ-00112,PO Creation,2025-01-29 22:00:00,Alice,Complete
RFQ-00112,Supplier Confirmation,2025-01-30 06:00:00,Fiona,Complete
RFQ-00112,Goods Dispatch,2025-01-30 09:00:00,Diana,Complete
RFQ-00112,Goods Receipt,2025-01-30 13:00:00,Bob,Complete
RFQ-00112,Inspection & Approval,2025-01-31 06:00:00,Charlie,Complete
RFQ-00112,Invoice Generation,2025-01-31 16:00:00,Charlie,Complete
RFQ-00112,Payment to Supplier,2025-02-01 11:00:00,Diana,Complete
RFQ-00113,Issuance of RFQ,2025-02-12 12:00:00,Charlie,Complete
RFQ-00113,Technical Evaluation,2025-02-12 23:00:00,Fiona,Complete
RFQ-00113,Commercial Evaluation,2025-02-13 01:00:00,Charlie,Complete
RFQ-00113,PO Creation,2025-02-13 15:00:00,Bob,Complete
RFQ-00113,Supplier Confirmation,2025-02-14 12:00:00,Alice,Complete
RFQ-00113,Goods Dispatch,2025-02-15 06:00:00,Diana,Complete
RFQ-00113,Goods Receipt,2025-02-15 22:00:00,Fiona,Complete
RFQ-00113,Inspection & Approval,2025-02-16 07:00:00,Charlie,Complete
RFQ-00113,Invoice Generation,2025-02-16 18:00:00,Alice,Complete
RFQ-00113,Payment to Supplier,2025-02-17 13:00:00,Diana,Complete
RFQ-00114,Issuance of RFQ,2025-01-31 02:00:00,Alice,Complete
RFQ-00114,Technical Evaluation,2025-01-31 15:00:00,Diana,Complete
RFQ-00114,Commercial Evaluation,2025-02-01 01:00:00,Edward,Complete
RFQ-00114,PO Creation,2025-02-01 16:00:00,Diana,Complete
RFQ-00114,Supplier Confirmation,2025-02-02 08:00:00,Fiona,Complete
RFQ-00114,Goods Dispatch,2025-02-02 15:00:00,Bob,Complete
RFQ-00114,Goods Receipt,2025-02-03 00:00:00,Edward,Complete
RFQ-00114,Inspection & Approval,2025-02-03 21:00:00,Edward,Complete
RFQ-00114,Invoice Generation,2025-02-04 15:00:00,Alice,Complete
RFQ-00114,Payment to Supplier,2025-02-04 23:00:00,Bob,Complete
RFQ-00115,Issuance of RFQ,2025-01-03 18:00:00,Bob,Complete
RFQ-00115,Technical Evaluation,2025-01-03 22:00:00,Edward,Complete
RFQ-00115,Commercial Evaluation,2025-01-04 13:00:00,Alice,Complete
RFQ-00115,PO Creation,2025-01-05 05:00:00,Diana,Complete
RFQ-00115,Supplier Confirmation,2025-01-05 17:00:00,Bob,Complete
RFQ-00115,Goods Dispatch,2025-01-06 15:00:00,Alice,Complete
RFQ-00115,Goods Receipt,2025-01-07 05:00:00,Charlie,Complete
RFQ-00115,Inspection & Approval,2025-01-07 08:00:00,Alice,Complete
RFQ-00115,Invoice Generation,2025-01-07 13:00:00,Charlie,Complete
RFQ-00115,Payment to Supplier,2025-01-08 13:00:00,Bob,Complete
RFQ-00116,Issuance of RFQ,2025-02-26 00:00:00,Edward,Complete
RFQ-00116,Technical Evaluation,2025-02-26 19:00:00,Charlie,Complete
RFQ-00116,Commercial Evaluation,2025-02-27 08:00:00,Fiona,Complete
RFQ-00116,PO Creation,2025-02-28 06:00:00,Diana,Complete
RFQ-00116,Supplier Confirmation,2025-03-01 05:00:00,Charlie,Complete
RFQ-00116,Goods Dispatch,2025-03-02 04:00:00,Bob,Complete
RFQ-00116,Goods Receipt,2025-03-02 23:00:00,Alice,Complete
RFQ-00116,Inspection & Approval,2025-03-03 17:00:00,Charlie,Complete
RFQ-00116,Invoice Generation,2025-03-04 09:00:00,Alice,Complete
RFQ-00116,Payment to Supplier,2025-03-04 15:00:00,Bob,Complete
RFQ-00117,Issuance of RFQ,2025-01-25 23:00:00,Charlie,Complete
RFQ-00117,Technical Evaluation,2025-01-26 23:00:00,Alice,Complete
RFQ-00117,Commercial Evaluation,2025-01-27 07:00:00,Bob,Complete
RFQ-00117,PO Creation,2025-01-27 14:00:00,Alice,Complete
RFQ-00117,Supplier Confirmation,2025-01-28 13:00:00,Diana,Complete
RFQ-00117,Goods Dispatch,2025-01-29 06:00:00,Alice,Complete
RFQ-00117,Goods Receipt,2025-01-30 01:00:00,Bob,Complete
RFQ-00117,Inspection & Approval,2025-01-30 05:00:00,Bob,Complete
RFQ-00117,Invoice Generation,2025-01-30 11:00:00,Alice,Complete
RFQ-00117,Payment to Supplier,2025-01-31 09:00:00,Bob,Complete
RFQ-00118,Issuance of RFQ,2025-01-04 15:00:00,Fiona,Complete
RFQ-00118,Technical Evaluation,2025-01-04 22:00:00,Charlie,Complete
RFQ-00118,Commercial Evaluation,2025-01-05 14:00:00,Edward,Complete
RFQ-00118,PO Creation,2025-01-06 11:00:00,Edward,Complete
RFQ-00118,Supplier Confirmation,2025-01-07 08:00:00,Fiona,Complete
RFQ-00118,Goods Dispatch,2025-01-08 03:00:00,Alice,Complete
RFQ-00118,Goods Receipt,2025-01-08 22:00:00,Edward,Complete
RFQ-00118,Inspection & Approval,2025-01-09 09:00:00,Edward,Complete
RFQ-00118,Invoice Generation,2025-01-10 09:00:00,Bob,Complete
RFQ-00118,Payment to Supplier,2025-01-11 03:00:00,Edward,Complete
RFQ-00119,Issuance of RFQ,2025-01-05 04:00:00,Bob,Complete
RFQ-00119,Technical Evaluation,2025-01-05 18:00:00,Edward,Complete
RFQ-00119,Commercial Evaluation,2025-01-05 20:00:00,Bob,Complete
RFQ-00119,PO Creation,2025-01-06 18:00:00,Edward,Complete
RFQ-00119,Supplier Confirmation,2025-01-07 05:00:00,Charlie,Complete
RFQ-00119,Goods Dispatch,2025-01-08 04:00:00,Charlie,Complete
RFQ-00119,Goods Receipt,2025-01-08 06:00:00,Charlie,Complete
RFQ-00119,Inspection & Approval,2025-01-08 13:00:00,Alice,Complete
RFQ-00119,Invoice Generation,2025-01-08 20:00:00,Alice,Complete
RFQ-00119,Payment to Supplier,2025-01-09 20:00:00,Bob,Complete
RFQ-00120,Issuance of RFQ,2025-02-15 04:00:00,Fiona,Complete
RFQ-00120,Technical Evaluation,2025-02-15 14:00:00,Diana,Complete
RFQ-00120,Commercial Evaluation,2025-02-15 16:00:00,Charlie,Complete
RFQ-00120,PO Creation,2025-02-16 08:00:00,Fiona,Complete
RFQ-00120,Supplier Confirmation,2025-02-17 01:00:00,Edward,Complete
RFQ-00120,Goods Dispatch,2025-02-17 19:00:00,Diana,Complete
RFQ-00120,Goods Receipt,2025-02-18 11:00:00,Alice,Complete
RFQ-00120,Inspection & Approval,2025-02-18 15:00:00,Charlie,Complete
RFQ-00120,Invoice Generation,2025-02-18 22:00:00,Edward,Complete
RFQ-00120,Payment to Supplier,2025-02-19 12:00:00,Diana,Complete
RFQ-00121,Issuance of RFQ,2025-01-20 09:00:00,Bob,Complete
RFQ-00121,Technical Evaluation,2025-01-20 16:00:00,Diana,Complete
RFQ-00121,Commercial Evaluation,2025-01-21 03:00:00,Alice,Complete
RFQ-00121,PO Creation,2025-01-21 17:00:00,Alice,Complete
RFQ-00121,Supplier Confirmation,2025-01-22 06:00:00,Edward,Complete
RFQ-00121,Goods Dispatch,2025-01-23 01:00:00,Edward,Complete
RFQ-00121,Goods Receipt,2025-01-23 11:00:00,Charlie,Complete
RFQ-00121,Inspection & Approval,2025-01-24 11:00:00,Alice,Complete
RFQ-00121,Invoice Generation,2025-01-25 01:00:00,Bob,Complete
RFQ-00121,Payment to Supplier,2025-01-25 21:00:00,Edward,Complete
RFQ-00122,Issuance of RFQ,2025-02-24 20:00:00,Diana,Complete
RFQ-00122,Technical Evaluation,2025-02-25 15:00:00,Diana,Complete
RFQ-00122,Commercial Evaluation,2025-02-26 10:00:00,Diana,Complete
RFQ-00122,PO Creation,2025-02-27 06:00:00,Fiona,Complete
RFQ-00122,Goods Dispatch,2025-02-28 01:00:00,Alice,Complete
RFQ-00122,Goods Receipt,2025-02-28 21:00:00,Alice,Complete
RFQ-00122,Inspection & Approval,2025-03-01 16:00:00,Diana,Complete
RFQ-00122,Invoice Generation,2025-03-02 16:00:00,Edward,Complete
RFQ-00122,Payment to Supplier,2025-03-02 20:00:00,Fiona,Complete
RFQ-00123,Issuance of RFQ,2025-01-08 22:00:00,Fiona,Complete
RFQ-00123,Technical Evaluation,2025-01-09 21:00:00,Bob,Complete
RFQ-00123,Commercial Evaluation,2025-01-10 10:00:00,Bob,Complete
RFQ-00123,PO Creation,2025-01-10 21:00:00,Fiona,Complete
RFQ-00123,Supplier Confirmation,2025-01-11 03:00:00,Fiona,Complete
RFQ-00123,Goods Dispatch,2025-01-11 18:00:00,Bob,Complete
RFQ-00123,Goods Receipt,2025-01-12 00:00:00,Alice,Complete
RFQ-00123,Inspection & Approval,2025-01-13 00:00:00,Diana,Complete
RFQ-00123,Invoice Generation,2025-01-13 07:00:00,Fiona,Complete
RFQ-00123,Payment to Supplier,2025-01-13 12:00:00,Fiona,Complete
RFQ-00124,Issuance of RFQ,2025-02-17 21:00:00,Charlie,Complete
RFQ-00124,Technical Evaluation,2025-02-18 08:00:00,Fiona,Complete
RFQ-00124,Commercial Evaluation,2025-02-19 01:00:00,Bob,Complete
RFQ-00124,PO Creation,2025-02-19 14:00:00,Edward,Complete
RFQ-00124,Supplier Confirmation,2025-02-19 19:00:00,Bob,Complete
RFQ-00124,Goods Dispatch,2025-02-20 13:00:00,Bob,Complete
RFQ-00124,Goods Receipt,2025-02-20 19:00:00,Edward,Complete
RFQ-00124,Inspection & Approval,2025-02-20 21:00:00,Diana,Complete
RFQ-00124,Invoice Generation,2025-02-21 18:00:00,Diana,Complete
RFQ-00124,Payment to Supplier,2025-02-22 06:00:00,Alice,Complete
RFQ-00125,Issuance of RFQ,2025-03-02 10:00:00,Diana,Complete
RFQ-00125,Technical Evaluation,2025-03-02 21:00:00,Bob,Complete
RFQ-00125,Commercial Evaluation,2025-03-03 16:00:00,Charlie,Complete
RFQ-00125,PO Creation,2025-03-03 19:00:00,Bob,Complete
RFQ-00125,Supplier Confirmation,2025-03-04 07:00:00,Bob,Complete
RFQ-00125,Goods Dispatch,2025-03-04 11:00:00,Fiona,Complete
RFQ-00125,Goods Receipt,2025-03-05 04:00:00,Fiona,Complete
RFQ-00125,Inspection & Approval,2025-03-05 20:00:00,Bob,Complete
RFQ-00125,Invoice Generation,2025-03-06 10:00:00,Bob,Complete
RFQ-00125,Payment to Supplier,2025-03-06 21:00:00,Edward,Complete
RFQ-00126,Issuance of RFQ,2025-01-07 03:00:00,Edward,Complete
RFQ-00126,Technical Evaluation,2025-01-07 10:00:00,Alice,Complete
RFQ-00126,Commercial Evaluation,2025-01-08 04:00:00,Fiona,Complete
RFQ-00126,PO Creation,2025-01-08 11:00:00,Edward,Complete
RFQ-00126,Supplier Confirmation,2025-01-08 13:00:00,Diana,Complete
RFQ-00126,Goods Dispatch,2025-01-09 10:00:00,Bob,Complete
RFQ-00126,Goods Receipt,2025-01-09 15:00:00,Charlie,Complete
RFQ-00126,Inspection & Approval,2025-01-10 07:00:00,Charlie,Complete
RFQ-00126,Invoice Generation,2025-01-11 00:00:00,Charlie,Complete
RFQ-00126,Payment to Supplier,2025-01-11 23:00:00,Bob,Complete
RFQ-00127,Issuance of RFQ,2025-01-05 05:00:00,Bob,Complete
RFQ-00127,Technical Evaluation,2025-01-05 11:00:00,Diana,Complete
RFQ-00127,Commercial Evaluation,2025-01-05 20:00:00,Charlie,Complete
RFQ-00127,PO Creation,2025-01-06 08:00:00,Charlie,Complete
RFQ-00127,Supplier Confirmation,2025-01-06 18:00:00,Fiona,Complete
RFQ-00127,Goods Dispatch,2025-01-07 01:00:00,Bob,Complete
RFQ-00127,Goods Receipt,2025-01-08 01:00:00,Charlie,Complete
RFQ-00127,Inspection & Approval,2025-01-08 07:00:00,Edward,Complete
RFQ-00127,Invoice Generation,2025-01-09 00:00:00,Edward,Complete
RFQ-00127,Payment to Supplier,2025-01-09 14:00:00,Alice,Complete
RFQ-00128,Issuance of RFQ,2025-01-08 07:00:00,Bob,Complete
RFQ-00128,Technical Evaluation,2025-01-08 16:00:00,Edward,Complete
RFQ-00128,Commercial Evaluation,2025-01-09 02:00:00,Bob,Complete
RFQ-00128,PO Creation,2025-01-09 13:00:00,Diana,Complete
RFQ-00128,Supplier Confirmation,2025-01-10 04:00:00,Diana,Complete
RFQ-00128,Goods Dispatch,2025-01-10 07:00:00,Fiona,Complete
RFQ-00128,Goods Receipt,2025-01-10 23:00:00,Alice,Complete
RFQ-00128,Inspection & Approval,2025-01-11 13:00:00,Alice,Complete
RFQ-00128,Invoice Generation,2025-01-12 08:00:00,Fiona,Complete
RFQ-00128,Payment to Supplier,2025-01-12 22:00:00,Edward,Complete
RFQ-00129,Issuance of RFQ,2025-01-09 17:00:00,Diana,Complete
RFQ-00129,Technical Evaluation,2025-01-09 22:00:00,Bob,Complete
RFQ-00129,Commercial Evaluation,2025-01-10 19:00:00,Diana,Complete
RFQ-00129,PO Creation,2025-01-11 10:00:00,Diana,Complete
RFQ-00129,Supplier Confirmation,2025-01-11 18:00:00,Charlie,Complete
RFQ-00129,Goods Dispatch,2025-01-12 14:00:00,Edward,Complete
RFQ-00129,Goods Receipt,2025-01-12 19:00:00,Alice,Complete
RFQ-00129,Inspection & Approval,2025-01-13 07:00:00,Alice,Complete
RFQ-00129,Invoice Generation,2025-01-13 16:00:00,Edward,Complete
RFQ-00129,Payment to Supplier,2025-01-13 23:00:00,Fiona,Complete
RFQ-00130,Issuance of RFQ,2025-01-17 20:00:00,Fiona,Complete
RFQ-00130,Technical Evaluation,2025-01-18 17:00:00,Fiona,Complete
RFQ-00130,Commercial Evaluation,2025-01-19 13:00:00,Bob,Complete
RFQ-00130,PO Creation,2025-01-19 21:00:00,Edward,Complete
RFQ-00130,Supplier Confirmation,2025-01-20 08:00:00,Diana,Complete
RFQ-00130,Goods Dispatch,2025-01-20 15:00:00,Alice,Complete
RFQ-00130,Goods Receipt,2025-01-21 00:00:00,Alice,Complete
RFQ-00130,Inspection & Approval,2025-01-21 21:00:00,Fiona,Complete
RFQ-00130,Invoice Generation,2025-01-22 06:00:00,Fiona,Complete
RFQ-00130,Payment to Supplier,2025-01-22 23:00:00,Fiona,Complete
RFQ-00131,Issuance of RFQ,2025-01-29 08:00:00,Charlie,Complete
RFQ-00131,Commercial Evaluation,2025-01-30 05:00:00,Diana,Complete
RFQ-00131,Supplier Confirmation,2025-01-30 19:00:00,Charlie,Complete
RFQ-00131,Goods Dispatch,2025-01-31 16:00:00,Fiona,Complete
RFQ-00131,Payment to Supplier,2025-01-31 18:00:00,Charlie,Complete
RFQ-00131,Goods Receipt,2025-02-01 12:00:00,Edward,Complete
RFQ-00131,PO Creation,2025-02-02 06:00:00,Diana,Complete
RFQ-00131,Invoice Generation,2025-02-02 14:00:00,Bob,Complete
RFQ-00131,Inspection & Approval,2025-02-03 11:00:00,Charlie,Complete
RFQ-00131,Technical Evaluation,2025-02-04 03:00:00,Bob,Complete
RFQ-00132,Issuance of RFQ,2025-02-12 23:00:00,Alice,Complete
RFQ-00132,Technical Evaluation,2025-02-13 16:00:00,Diana,Complete
RFQ-00132,Commercial Evaluation,2025-02-13 18:00:00,Charlie,Complete
RFQ-00132,PO Creation,2025-02-14 09:00:00,Charlie,Complete
RFQ-00132,Supplier Confirmation,2025-02-15 02:00:00,Bob,Complete
RFQ-00132,Goods Dispatch,2025-02-15 23:00:00,Fiona,Complete
RFQ-00132,Goods Receipt,2025-02-16 12:00:00,Fiona,Complete
RFQ-00132,Inspection & Approval,2025-02-17 07:00:00,Diana,Complete
RFQ-00132,Invoice Generation,2025-02-17 22:00:00,Alice,Complete
RFQ-00132,Payment to Supplier,2025-02-18 21:00:00,Fiona,Complete
RFQ-00133,Issuance of RFQ,2025-01-06 08:00:00,Alice,Complete
RFQ-00133,Technical Evaluation,2025-01-06 13:00:00,Diana,Complete
RFQ-00133,Commercial Evaluation,2025-01-07 01:00:00,Charlie,Complete
RFQ-00133,PO Creation,2025-01-07 08:00:00,Fiona,Complete
RFQ-00133,Supplier Confirmation,2025-01-07 22:00:00,Fiona,Complete
RFQ-00133,Goods Dispatch,2025-01-08 07:00:00,Alice,Complete
RFQ-00133,Goods Receipt,2025-01-08 16:00:00,Edward,Complete
RFQ-00133,Inspection & Approval,2025-01-09 02:00:00,Edward,Complete
RFQ-00133,Invoice Generation,2025-01-09 05:00:00,Edward,Complete
RFQ-00133,Payment to Supplier,2025-01-09 18:00:00,Charlie,Complete
RFQ-00134,Issuance of RFQ,2025-01-23 16:00:00,Edward,Complete
RFQ-00134,Technical Evaluation,2025-01-24 05:00:00,Charlie,Complete
RFQ-00134,Commercial Evaluation,2025-01-24 23:00:00,Fiona,Complete
RFQ-00134,PO Creation,2025-01-25 13:00:00,Alice,Complete
RFQ-00134,Supplier Confirmation,2025-01-26 04:00:00,Alice,Complete
RFQ-00134,Goods Dispatch,2025-01-26 16:00:00,Edward,Complete
RFQ-00134,Goods Receipt,2025-01-27 02:00:00,Edward,Complete
RFQ-00134,Inspection & Approval,2025-01-27 18:00:00,Edward,Complete
RFQ-00134,Invoice Generation,2025-01-28 07:00:00,Edward,Complete
RFQ-00134,Payment to Supplier,2025-01-28 19:00:00,Edward,Complete
RFQ-00135,Issuance of RFQ,2025-02-22 00:00:00,Edward,Complete
RFQ-00135,Technical Evaluation,2025-02-22 09:00:00,Alice,Complete
RFQ-00135,Commercial Evaluation,2025-02-23 05:00:00,Edward,Complete
RFQ-00135,PO Creation,2025-02-24 05:00:00,Diana,Complete
RFQ-00135,Supplier Confirmation,2025-02-24 14:00:00,Diana,Complete
RFQ-00135,Goods Dispatch,2025-02-25 07:00:00,Bob,Complete
RFQ-00135,Goods Receipt,2025-02-26 04:00:00,Bob,Complete
RFQ-00135,Inspection & Approval,2025-02-27 03:00:00,Charlie,Complete
RFQ-00135,Invoice Generation,2025-02-27 10:00:00,Charlie,Complete
RFQ-00135,Payment to Supplier,2025-02-27 13:00:00,Charlie,Complete
RFQ-00136,Issuance of RFQ,2025-02-15 19:00:00,Charlie,Complete
RFQ-00136,Technical Evaluation,2025-02-16 04:00:00,Diana,Complete
RFQ-00136,Commercial Evaluation,2025-02-16 20:00:00,Charlie,Complete
RFQ-00136,PO Creation,2025-02-17 11:00:00,Alice,Complete
RFQ-00136,Supplier Confirmation,2025-02-18 00:00:00,Bob,Complete
RFQ-00136,Goods Dispatch,2025-02-18 15:00:00,Bob,Complete
RFQ-00136,Goods Receipt,2025-02-19 11:00:00,Fiona,Complete
RFQ-00136,Inspection & Approval,2025-02-20 05:00:00,Bob,Complete
RFQ-00136,Invoice Generation,2025-02-21 05:00:00,Alice,Complete
RFQ-00136,Payment to Supplier,2025-02-21 13:00:00,Fiona,Complete
RFQ-00137,Issuance of RFQ,2025-01-08 14:00:00,Charlie,Complete
RFQ-00137,Technical Evaluation,2025-01-09 01:00:00,Fiona,Complete
RFQ-00137,Commercial Evaluation,2025-01-09 20:00:00,Alice,Complete
RFQ-00137,PO Creation,2025-01-10 20:00:00,Alice,Complete
RFQ-00137,Supplier Confirmation,2025-01-11 16:00:00,Charlie,Complete
RFQ-00137,Goods Dispatch,2025-01-11 22:00:00,Edward,Complete
RFQ-00137,Goods Receipt,2025-01-12 02:00:00,Bob,Complete
RFQ-00137,Inspection & Approval,2025-01-13 00:00:00,Alice,Complete
RFQ-00137,Invoice Generation,2025-01-13 23:00:00,Charlie,Complete
RFQ-00137,Payment to Supplier,2025-01-14 18:00:00,Fiona,Complete
RFQ-00138,Issuance of RFQ,2025-02-08 14:00:00,Edward,Complete
RFQ-00138,Technical Evaluation,2025-02-08 17:00:00,Fiona,Complete
RFQ-00138,Commercial Evaluation,2025-02-08 22:00:00,Charlie,Complete
RFQ-00138,PO Creation,2025-02-09 08:00:00,Charlie,Complete
RFQ-00138,Supplier Confirmation,2025-02-10 04:00:00,Diana,Complete
RFQ-00138,Goods Dispatch,2025-02-10 21:00:00,Alice,Complete
RFQ-00138,Goods Receipt,2025-02-10 23:00:00,Charlie,Complete
RFQ-00138,Inspection & Approval,2025-02-11 21:00:00,Alice,Complete
RFQ-00138,Invoice Generation,2025-02-12 05:00:00,Alice,Complete
RFQ-00138,Payment to Supplier,2025-02-12 07:00:00,Alice,Complete
RFQ-00139,Issuance of RFQ,2025-02-22 07:00:00,Alice,Complete
RFQ-00139,Technical Evaluation,2025-02-22 22:00:00,Charlie,Complete
RFQ-00139,Commercial Evaluation,2025-02-23 21:00:00,Fiona,Complete
RFQ-00139,PO Creation,2025-02-24 04:00:00,Bob,Complete
RFQ-00139,Supplier Confirmation,2025-02-24 20:00:00,Edward,Complete
RFQ-00139,Goods Dispatch,2025-02-25 09:00:00,Bob,Complete
RFQ-00139,Goods Receipt,2025-02-25 12:00:00,Edward,Complete
RFQ-00139,Inspection & Approval,2025-02-25 15:00:00,Bob,Complete
RFQ-00139,Invoice Generation,2025-02-26 03:00:00,Charlie,Complete
RFQ-00139,Payment to Supplier,2025-02-27 03:00:00,Alice,Complete
RFQ-00140,Issuance of RFQ,2025-01-29 21:00:00,Diana,Complete
RFQ-00140,Technical Evaluation,2025-01-30 20:00:00,Edward,Complete
RFQ-00140,Commercial Evaluation,2025-01-31 13:00:00,Bob,Complete
RFQ-00140,PO Creation,2025-01-31 23:00:00,Fiona,Complete
RFQ-00140,Supplier Confirmation,2025-02-01 05:00:00,Alice,Complete
RFQ-00140,Goods Dispatch,2025-02-02 00:00:00,Edward,Complete
RFQ-00140,Goods Receipt,2025-02-02 20:00:00,Diana,Complete
RFQ-00140,Inspection & Approval,2025-02-03 12:00:00,Diana,Complete
RFQ-00140,Invoice Generation,2025-02-04 11:00:00,Bob,Complete
RFQ-00140,Payment to Supplier,2025-02-04 13:00:00,Diana,Complete
RFQ-00141,Issuance of RFQ,2025-02-10 12:00:00,Diana,Complete
RFQ-00141,Technical Evaluation,2025-02-10 17:00:00,Diana,Complete
RFQ-00141,Commercial Evaluation,2025-02-11 16:00:00,Fiona,Complete
RFQ-00141,PO Creation,2025-02-12 07:00:00,Fiona,Complete
RFQ-00141,Supplier Confirmation,2025-02-12 18:00:00,Charlie,Complete
RFQ-00141,Goods Dispatch,2025-02-13 07:00:00,Charlie,Complete
RFQ-00141,Goods Receipt,2025-02-13 10:00:00,Bob,Complete
RFQ-00141,Inspection & Approval,2025-02-13 16:00:00,Fiona,Complete
RFQ-00141,Invoice Generation,2025-02-14 00:00:00,Charlie,Complete
RFQ-00141,Payment to Supplier,2025-02-14 04:00:00,Fiona,Complete
RFQ-00142,Issuance of RFQ,2025-02-19 06:00:00,Diana,Complete
RFQ-00142,Technical Evaluation,2025-02-19 22:00:00,Alice,Complete
RFQ-00142,Commercial Evaluation,2025-02-20 08:00:00,Bob,Complete
RFQ-00142,PO Creation,2025-02-20 10:00:00,Fiona,Complete
RFQ-00142,Supplier Confirmation,2025-02-20 17:00:00,Bob,Complete
RFQ-00142,Goods Dispatch,2025-02-21 16:00:00,Edward,Complete
RFQ-00142,Inspection & Approval,2025-02-22 03:00:00,Bob,Complete
RFQ-00142,Invoice Generation,2025-02-22 06:00:00,Diana,Complete
RFQ-00142,Payment to Supplier,2025-02-22 09:00:00,Fiona,Complete
RFQ-00143,Issuance of RFQ,2025-01-11 16:00:00,Edward,Complete
RFQ-00143,Technical Evaluation,2025-01-11 18:00:00,Bob,Complete
RFQ-00143,Commercial Evaluation,2025-01-12 09:00:00,Alice,Complete
RFQ-00143,PO Creation,2025-01-13 00:00:00,Alice,Complete
RFQ-00143,Supplier Confirmation,2025-01-13 23:00:00,Fiona,Complete
RFQ-00143,Goods Dispatch,2025-01-14 05:00:00,Alice,Complete
RFQ-00143,Goods Receipt,2025-01-14 22:00:00,Bob,Complete
RFQ-00143,Inspection & Approval,2025-01-15 20:00:00,Bob,Complete
RFQ-00143,Invoice Generation,2025-01-16 02:00:00,Alice,Complete
RFQ-00143,Payment to Supplier,2025-01-16 14:00:00,Bob,Complete
RFQ-00144,Issuance of RFQ,2025-03-03 00:00:00,Bob,Complete
RFQ-00144,Technical Evaluation,2025-03-03 17:00:00,Diana,Complete
RFQ-00144,Commercial Evaluation,2025-03-04 15:00:00,Fiona,Complete
RFQ-00144,PO Creation,2025-03-04 18:00:00,Charlie,Complete
RFQ-00144,Supplier Confirmation,2025-03-05 15:00:00,Edward,Complete
RFQ-00144,Goods Receipt,2025-03-05 21:00:00,Fiona,Complete
RFQ-00144,Inspection & Approval,2025-03-06 11:00:00,Fiona,Complete
RFQ-00144,Invoice Generation,2025-03-07 11:00:00,Edward,Complete
RFQ-00144,Payment to Supplier,2025-03-08 08:00:00,Edward,Complete
RFQ-00145,Issuance of RFQ,2025-02-15 21:00:00,Diana,Complete
RFQ-00145,Technical Evaluation,2025-02-16 16:00:00,Alice,Complete
RFQ-00145,Commercial Evaluation,2025-02-17 16:00:00,Alice,Complete
RFQ-00145,PO Creation,2025-02-18 01:00:00,Edward,Complete
RFQ-00145,Supplier Confirmation,2025-02-18 04:00:00,Bob,Complete
RFQ-00145,Goods Dispatch,2025-02-18 08:00:00,Diana,Complete
RFQ-00145,Goods Receipt,2025-02-19 01:00:00,Charlie,Complete
RFQ-00145,Inspection & Approval,2025-02-19 14:00:00,Fiona,Complete
RFQ-00145,Invoice Generation,2025-02-20 09:00:00,Diana,Complete
RFQ-00145,Payment to Supplier,2025-02-20 15:00:00,Bob,Complete
RFQ-00146,Issuance of RFQ,2025-01-14 17:00:00,Charlie,Complete
RFQ-00146,Technical Evaluation,2025-01-15 00:00:00,Bob,Complete
RFQ-00146,Commercial Evaluation,2025-01-15 14:00:00,Bob,Complete
RFQ-00146,PO Creation,2025-01-15 18:00:00,Bob,Complete
RFQ-00146,Supplier Confirmation,2025-01-16 13:00:00,Bob,Complete
RFQ-00146,Goods Dispatch,2025-01-17 01:00:00,Alice,Complete
RFQ-00146,Goods Receipt,2025-01-17 10:00:00,Fiona,Complete
RFQ-00146,Inspection & Approval,2025-01-18 01:00:00,Charlie,Complete
RFQ-00146,Invoice Generation,2025-01-18 13:00:00,Bob,Complete
RFQ-00146,Payment to Supplier,2025-01-19 01:00:00,Edward,Complete
RFQ-00147,Issuance of RFQ,2025-02-12 07:00:00,Edward,Complete
RFQ-00147,Technical Evaluation,2025-02-12 11:00:00,Diana,Complete
RFQ-00147,Commercial Evaluation,2025-02-13 01:00:00,Alice,Complete
RFQ-00147,PO Creation,2025-02-13 21:00:00,Fiona,Complete
RFQ-00147,Supplier Confirmation,2025-02-14 03:00:00,Bob,Complete
RFQ-00147,Goods Dispatch,2025-02-14 13:00:00,Fiona,Complete
RFQ-00147,Goods Receipt,2025-02-15 12:00:00,Alice,Complete
RFQ-00147,Inspection & Approval,2025-02-16 01:00:00,Charlie,Complete
RFQ-00147,Invoice Generation,2025-02-16 07:00:00,Edward,Complete
RFQ-00147,Payment to Supplier,2025-02-16 14:00:00,Diana,Complete
RFQ-00148,Issuance of RFQ,2025-02-01 17:00:00,Charlie,Complete
RFQ-00148,Technical Evaluation,2025-02-02 12:00:00,Fiona,Complete
RFQ-00148,Commercial Evaluation,2025-02-03 11:00:00,Charlie,Complete
RFQ-00148,PO Creation,2025-02-04 01:00:00,Bob,Complete
RFQ-00148,Supplier Confirmation,2025-02-04 23:00:00,Diana,Complete
RFQ-00148,Goods Dispatch,2025-02-05 08:00:00,Fiona,Complete
RFQ-00148,Goods Receipt,2025-02-06 06:00:00,Fiona,Complete
